rf_code,codepoints,name,group,subgroup,order,joypixels_file,status,reason
,1F391,moon viewing ceremony,Activities,event,2952,1f391.png,excluded,cultural
,1F9E7,red envelope,Activities,event,2953,1f9e7.png,excluded,cultural
,1F380,ribbon,Activities,event,2954,1f380.png,candidate,
,1F381,wrapped gift,Activities,event,2955,1f381.png,candidate,
,1F397 FE0F,reminder ribbon,Activities,event,2956,1f397.png,candidate,
,1F39F FE0F,admission tickets,Activities,event,2957,1f39f.png,excluded,appearance_variant
,1F3AB,ticket,Activities,event,2958,1f3ab.png,candidate,
,1F396 FE0F,military medal,Activities,award-medal,2959,1f396.png,candidate,
,1F3C6,trophy,Activities,award-medal,2960,1f3c6.png,candidate,
,1F3C5,sports medal,Activities,award-medal,2961,1f3c5.png,candidate,
,1F947,1st place medal,Activities,award-medal,2962,1f947.png,excluded,appearance_variant
,1F948,2nd place medal,Activities,award-medal,2963,1f948.png,excluded,appearance_variant
,1F949,3rd place medal,Activities,award-medal,2964,1f949.png,excluded,appearance_variant
,26BD,soccer ball,Activities,sport,2965,26bd.png,candidate,
,26BE,baseball,Activities,sport,2966,26be.png,candidate,
,1F94E,softball,Activities,sport,2967,1f94e.png,excluded,appearance_variant
,1F3C0,basketball,Activities,sport,2968,1f3c0.png,candidate,
,1F3D0,volleyball,Activities,sport,2969,1f3d0.png,candidate,
,1F3C8,american football,Activities,sport,2970,1f3c8.png,candidate,
,1F3C9,rugby football,Activities,sport,2971,1f3c9.png,excluded,appearance_variant
,1F3BE,tennis,Activities,sport,2972,1f3be.png,candidate,
,1F94F,flying disc,Activities,sport,2973,1f94f.png,candidate,
,1F3B3,bowling,Activities,sport,2974,1f3b3.png,candidate,
,1F3CF,cricket game,Activities,sport,2975,1f3cf.png,excluded,cultural
,1F3D1,field hockey,Activities,sport,2976,1f3d1.png,excluded,appearance_variant
,1F3D2,ice hockey,Activities,sport,2977,1f3d2.png,candidate,
,1F94D,lacrosse,Activities,sport,2978,1f94d.png,candidate,
,1F3D3,ping pong,Activities,sport,2979,1f3d3.png,candidate,
,1F3F8,badminton,Activities,sport,2980,1f3f8.png,candidate,
,1F94A,boxing glove,Activities,sport,2981,1f94a.png,candidate,
,1F94B,martial arts uniform,Activities,sport,2982,1f94b.png,candidate,
,1F945,goal net,Activities,sport,2983,1f945.png,candidate,
,26F3,flag in hole,Activities,sport,2984,26f3.png,candidate,
,26F8 FE0F,ice skate,Activities,sport,2985,26f8.png,candidate,
,1F3A3,fishing pole,Activities,sport,2986,1f3a3.png,candidate,
,1F93F,diving mask,Activities,sport,2987,1f93f.png,candidate,
,1F3BD,running shirt,Activities,sport,2988,1f3bd.png,excluded,appearance_variant
,1F3BF,skis,Activities,sport,2989,1f3bf.png,candidate,
,1F6F7,sled,Activities,sport,2990,1f6f7.png,candidate,
,1F94C,curling stone,Activities,sport,2991,1f94c.png,candidate,
,1F3AF,bullseye,Activities,game,2992,1f3af.png,candidate,
,1FA80,yo-yo,Activities,game,2993,1fa80.png,candidate,
,1FA81,kite,Activities,game,2994,1fa81.png,candidate,
,1F52B,water pistol,Activities,game,2995,1f52b.png,candidate,
,1F3B1,pool 8 ball,Activities,game,2996,1f3b1.png,candidate,
,1F52E,crystal ball,Activities,game,2997,1f52e.png,candidate,
,1FA84,magic wand,Activities,game,2998,1fa84.png,candidate,
,1F3AE,video game,Activities,game,2999,1f3ae.png,excluded,appearance_variant
,1F579 FE0F,joystick,Activities,game,3000,1f579.png,candidate,
,1F3B0,slot machine,Activities,game,3001,1f3b0.png,candidate,
,1F3B2,game die,Activities,game,3002,1f3b2.png,candidate,
,1F9E9,puzzle piece,Activities,game,3003,1f9e9.png,candidate,
,1F9F8,teddy bear,Activities,game,3004,1f9f8.png,candidate,
,1FA85,piñata,Activities,game,3005,1fa85.png,candidate,
,1FAA9,mirror ball,Activities,game,3006,1faa9.png,candidate,
,1FA86,nesting dolls,Activities,game,3007,1fa86.png,candidate,
,2660 FE0F,spade suit,Activities,game,3008,2660.png,candidate,
,2665 FE0F,heart suit,Activities,game,3009,2665.png,candidate,
,2666 FE0F,diamond suit,Activities,game,3010,2666.png,candidate,
,2663 FE0F,club suit,Activities,game,3011,2663.png,candidate,
,265F FE0F,chess pawn,Activities,game,3012,265f.png,candidate,
,1F0CF,joker,Activities,game,3013,1f0cf.png,candidate,
,1F004,mahjong red dragon,Activities,game,3014,1f004.png,candidate,
,1F3B4,flower playing cards,Activities,game,3015,1f3b4.png,candidate,
,1F3AD,performing arts,Activities,arts & crafts,3016,1f3ad.png,candidate,
,1F5BC FE0F,framed picture,Activities,arts & crafts,3017,1f5bc.png,candidate,
,1F3A8,artist palette,Activities,arts & crafts,3018,1f3a8.png,candidate,
,1F9F5,thread,Activities,arts & crafts,3019,1f9f5.png,candidate,
,1FAA1,sewing needle,Activities,arts & crafts,3020,1faa1.png,candidate,
,1F9F6,yarn,Activities,arts & crafts,3021,1f9f6.png,candidate,
,1FAA2,knot,Activities,arts & crafts,3022,1faa2.png,candidate,
,1F453,glasses,Objects,clothing,3023,1f453.png,candidate,
,1F576 FE0F,sunglasses,Objects,clothing,3024,1f576.png,candidate,
,1F97D,goggles,Objects,clothing,3025,1f97d.png,candidate,
,1F97C,lab coat,Objects,clothing,3026,1f97c.png,candidate,
,1F9BA,safety vest,Objects,clothing,3027,1f9ba.png,candidate,
,1F454,necktie,Objects,clothing,3028,1f454.png,candidate,
,1F455,t-shirt,Objects,clothing,3029,1f455.png,candidate,
,1F456,jeans,Objects,clothing,3030,1f456.png,candidate,
,1F9E3,scarf,Objects,clothing,3031,1f9e3.png,candidate,
,1F9E4,gloves,Objects,clothing,3032,1f9e4.png,candidate,
,1F9E5,coat,Objects,clothing,3033,1f9e5.png,candidate,
,1F9E6,socks,Objects,clothing,3034,1f9e6.png,candidate,
,1F457,dress,Objects,clothing,3035,1f457.png,candidate,
,1F458,kimono,Objects,clothing,3036,1f458.png,excluded,cultural
,1F97B,sari,Objects,clothing,3037,1f97b.png,excluded,cultural
,1FA71,one-piece swimsuit,Objects,clothing,3038,1fa71.png,candidate,
,1FA72,briefs,Objects,clothing,3039,1fa72.png,candidate,
,1FA73,shorts,Objects,clothing,3040,1fa73.png,candidate,
,1F459,bikini,Objects,clothing,3041,1f459.png,excluded,appearance_variant
,1F45A,woman’s clothes,Objects,clothing,3042,1f45a.png,excluded,gender_variant
,1FAAD,folding hand fan,Objects,clothing,3043,1faad.png,candidate,
,1F45B,purse,Objects,clothing,3044,1f45b.png,excluded,appearance_variant
,1F45C,handbag,Objects,clothing,3045,1f45c.png,candidate,
,1F45D,clutch bag,Objects,clothing,3046,1f45d.png,excluded,appearance_variant
,1F6CD FE0F,shopping bags,Objects,clothing,3047,1f6cd.png,candidate,
,1F392,backpack,Objects,clothing,3048,1f392.png,candidate,
,1FA74,thong sandal,Objects,clothing,3049,1fa74.png,candidate,
,1F45E,man’s shoe,Objects,clothing,3050,1f45e.png,candidate,
,1F45F,running shoe,Objects,clothing,3051,1f45f.png,candidate,
,1F97E,hiking boot,Objects,clothing,3052,1f97e.png,candidate,
,1F97F,flat shoe,Objects,clothing,3053,1f97f.png,excluded,appearance_variant
,1F460,high-heeled shoe,Objects,clothing,3054,1f460.png,candidate,
,1F461,woman’s sandal,Objects,clothing,3055,1f461.png,excluded,appearance_variant
,1FA70,ballet shoes,Objects,clothing,3056,1fa70.png,candidate,
,1F462,woman’s boot,Objects,clothing,3057,1f462.png,excluded,gender_variant
,1FAAE,hair pick,Objects,clothing,3058,1faae.png,candidate,
,1F451,crown,Objects,clothing,3059,1f451.png,candidate,
,1F452,woman’s hat,Objects,clothing,3060,1f452.png,candidate,
,1F3A9,top hat,Objects,clothing,3061,1f3a9.png,candidate,
,1F393,graduation cap,Objects,clothing,3062,1f393.png,candidate,
,1F9E2,billed cap,Objects,clothing,3063,1f9e2.png,candidate,
,1FA96,military helmet,Objects,clothing,3064,1fa96.png,candidate,
,26D1 FE0F,rescue worker’s helmet,Objects,clothing,3065,26d1.png,candidate,
,1F4FF,prayer beads,Objects,clothing,3066,1f4ff.png,excluded,religion
,1F484,lipstick,Objects,clothing,3067,1f484.png,candidate,
,1F48D,ring,Objects,clothing,3068,1f48d.png,candidate,
,1F48E,gem stone,Objects,clothing,3069,1f48e.png,candidate,
,1F507,muted speaker,Objects,sound,3070,1f507.png,candidate,
,1F508,speaker low volume,Objects,sound,3071,1f508.png,excluded,sequence
,1F509,speaker medium volume,Objects,sound,3072,1f509.png,excluded,sequence
,1F50A,speaker high volume,Objects,sound,3073,1f50a.png,candidate,
,1F4E2,loudspeaker,Objects,sound,3074,1f4e2.png,excluded,appearance_variant
,1F4E3,megaphone,Objects,sound,3075,1f4e3.png,candidate,
,1F4EF,postal horn,Objects,sound,3076,1f4ef.png,excluded,cultural
,1F514,bell,Objects,sound,3077,1f514.png,candidate,
,1F515,bell with slash,Objects,sound,3078,1f515.png,excluded,appearance_variant
,1F3BC,musical score,Objects,music,3079,1f3bc.png,excluded,appearance_variant
,1F3B5,musical note,Objects,music,3080,1f3b5.png,excluded,appearance_variant
,1F3B6,musical notes,Objects,music,3081,1f3b6.png,candidate,
,1F399 FE0F,studio microphone,Objects,music,3082,1f399.png,excluded,appearance_variant
,1F39A FE0F,level slider,Objects,music,3083,1f39a.png,candidate,
,1F39B FE0F,control knobs,Objects,music,3084,1f39b.png,candidate,
,1F3A4,microphone,Objects,music,3085,1f3a4.png,candidate,
,1F3A7,headphone,Objects,music,3086,1f3a7.png,candidate,
,1F4FB,radio,Objects,music,3087,1f4fb.png,candidate,
,1F3B7,saxophone,Objects,musical-instrument,3088,1f3b7.png,candidate,
,1FA97,accordion,Objects,musical-instrument,3089,1fa97.png,candidate,
,1F3B8,guitar,Objects,musical-instrument,3090,1f3b8.png,candidate,
,1F3B9,musical keyboard,Objects,musical-instrument,3091,1f3b9.png,candidate,
,1F3BA,trumpet,Objects,musical-instrument,3092,1f3ba.png,candidate,
,1F3BB,violin,Objects,musical-instrument,3093,1f3bb.png,candidate,
,1FA95,banjo,Objects,musical-instrument,3094,1fa95.png,candidate,
,1F941,drum,Objects,musical-instrument,3095,1f941.png,candidate,
,1FA98,long drum,Objects,musical-instrument,3096,1fa98.png,candidate,
,1FA87,maracas,Objects,musical-instrument,3097,1fa87.png,candidate,
,1FA88,flute,Objects,musical-instrument,3098,1fa88.png,candidate,
,1FA89,harp,Objects,musical-instrument,3099,1fa89.png,candidate,
,1F4F1,mobile phone,Objects,phone,3100,1f4f1.png,candidate,
,1F4F2,mobile phone with arrow,Objects,phone,3101,1f4f2.png,excluded,appearance_variant
,260E FE0F,telephone,Objects,phone,3102,260e.png,candidate,
,1F4DE,telephone receiver,Objects,phone,3103,1f4de.png,candidate,
,1F4DF,pager,Objects,phone,3104,1f4df.png,candidate,
,1F4E0,fax machine,Objects,phone,3105,1f4e0.png,candidate,
,1F50B,battery,Objects,computer,3106,1f50b.png,candidate,
,1FAAB,low battery,Objects,computer,3107,1faab.png,candidate,
,1F50C,electric plug,Objects,computer,3108,1f50c.png,candidate,
,1F4BB,laptop,Objects,computer,3109,1f4bb.png,candidate,
,1F5A5 FE0F,desktop computer,Objects,computer,3110,1f5a5.png,candidate,
,1F5A8 FE0F,printer,Objects,computer,3111,1f5a8.png,candidate,
,2328 FE0F,keyboard,Objects,computer,3112,2328.png,candidate,
,1F5B1 FE0F,computer mouse,Objects,computer,3113,1f5b1.png,candidate,
,1F5B2 FE0F,trackball,Objects,computer,3114,1f5b2.png,candidate,
,1F4BD,computer disk,Objects,computer,3115,1f4bd.png,excluded,appearance_variant
,1F4BE,floppy disk,Objects,computer,3116,1f4be.png,candidate,
,1F4BF,optical disk,Objects,computer,3117,1f4bf.png,candidate,
,1F4C0,dvd,Objects,computer,3118,1f4c0.png,excluded,appearance_variant
,1F9EE,abacus,Objects,computer,3119,1f9ee.png,candidate,
,1F3A5,movie camera,Objects,light & video,3120,1f3a5.png,candidate,
,1F39E FE0F,film frames,Objects,light & video,3121,1f39e.png,candidate,
,1F4FD FE0F,film projector,Objects,light & video,3122,1f4fd.png,candidate,
,1F3AC,clapper board,Objects,light & video,3123,1f3ac.png,candidate,
,1F4FA,television,Objects,light & video,3124,1f4fa.png,candidate,
,1F4F7,camera,Objects,light & video,3125,1f4f7.png,candidate,
,1F4F8,camera with flash,Objects,light & video,3126,1f4f8.png,candidate,
,1F4F9,video camera,Objects,light & video,3127,1f4f9.png,candidate,
,1F4FC,videocassette,Objects,light & video,3128,1f4fc.png,candidate,
,1F50D,magnifying glass tilted left,Objects,light & video,3129,1f50d.png,excluded,appearance_variant
,1F50E,magnifying glass tilted right,Objects,light & video,3130,1f50e.png,candidate,
,1F56F FE0F,candle,Objects,light & video,3131,1f56f.png,candidate,
,1F4A1,light bulb,Objects,light & video,3132,1f4a1.png,candidate,
,1F526,flashlight,Objects,light & video,3133,1f526.png,candidate,
,1F3EE,red paper lantern,Objects,light & video,3134,1f3ee.png,candidate,
,1FA94,diya lamp,Objects,light & video,3135,1fa94.png,candidate,
,1F4D4,notebook with decorative cover,Objects,book-paper,3136,1f4d4.png,excluded,appearance_variant
,1F4D5,closed book,Objects,book-paper,3137,1f4d5.png,candidate,
,1F4D6,open book,Objects,book-paper,3138,1f4d6.png,candidate,
,1F4D7,green book,Objects,book-paper,3139,1f4d7.png,excluded,appearance_variant
,1F4D8,blue book,Objects,book-paper,3140,1f4d8.png,excluded,appearance_variant
,1F4D9,orange book,Objects,book-paper,3141,1f4d9.png,excluded,appearance_variant
,1F4DA,books,Objects,book-paper,3142,1f4da.png,candidate,
,1F4D3,notebook,Objects,book-paper,3143,1f4d3.png,excluded,appearance_variant
,1F4D2,ledger,Objects,book-paper,3144,1f4d2.png,excluded,appearance_variant
,1F4C3,page with curl,Objects,book-paper,3145,1f4c3.png,excluded,appearance_variant
,1F4DC,scroll,Objects,book-paper,3146,1f4dc.png,candidate,
,1F4C4,page facing up,Objects,book-paper,3147,1f4c4.png,candidate,
,1F4F0,newspaper,Objects,book-paper,3148,1f4f0.png,candidate,
,1F5DE FE0F,rolled-up newspaper,Objects,book-paper,3149,1f5de.png,candidate,
,1F4D1,bookmark tabs,Objects,book-paper,3150,1f4d1.png,excluded,appearance_variant
,1F516,bookmark,Objects,book-paper,3151,1f516.png,candidate,
,1F3F7 FE0F,label,Objects,book-paper,3152,1f3f7.png,candidate,
,1F4B0,money bag,Objects,money,3153,1f4b0.png,candidate,
,1FA99,coin,Objects,money,3154,1fa99.png,candidate,
,1F4B4,yen banknote,Objects,money,3155,1f4b4.png,excluded,appearance_variant
,1F4B5,dollar banknote,Objects,money,3156,1f4b5.png,candidate,
,1F4B6,euro banknote,Objects,money,3157,1f4b6.png,excluded,appearance_variant
,1F4B7,pound banknote,Objects,money,3158,1f4b7.png,excluded,appearance_variant
,1F4B8,money with wings,Objects,money,3159,1f4b8.png,candidate,
,1F4B3,credit card,Objects,money,3160,1f4b3.png,candidate,
,1F9FE,receipt,Objects,money,3161,1f9fe.png,excluded,appearance_variant
,1F4B9,chart increasing with yen,Objects,money,3162,1f4b9.png,excluded,cultural
,2709 FE0F,envelope,Objects,mail,3163,2709.png,candidate,
,1F4E7,e-mail,Objects,mail,3164,1f4e7.png,excluded,appearance_variant
,1F4E8,incoming envelope,Objects,mail,3165,1f4e8.png,excluded,appearance_variant
,1F4E9,envelope with arrow,Objects,mail,3166,1f4e9.png,excluded,appearance_variant
,1F4E4,outbox tray,Objects,mail,3167,1f4e4.png,candidate,
,1F4E5,inbox tray,Objects,mail,3168,1f4e5.png,candidate,
,1F4E6,package,Objects,mail,3169,1f4e6.png,candidate,
,1F4EB,closed mailbox with raised flag,Objects,mail,3170,1f4eb.png,excluded,appearance_variant
,1F4EA,closed mailbox with lowered flag,Objects,mail,3171,1f4ea.png,excluded,appearance_variant
,1F4EC,open mailbox with raised flag,Objects,mail,3172,1f4ec.png,candidate,
,1F4ED,open mailbox with lowered flag,Objects,mail,3173,1f4ed.png,excluded,appearance_variant
,1F4EE,postbox,Objects,mail,3174,1f4ee.png,candidate,
,1F5F3 FE0F,ballot box with ballot,Objects,mail,3175,1f5f3.png,candidate,
,270F FE0F,pencil,Objects,writing,3176,270f.png,candidate,
,2712 FE0F,black nib,Objects,writing,3177,2712.png,candidate,
,1F58B FE0F,fountain pen,Objects,writing,3178,1f58b.png,excluded,appearance_variant
,1F58A FE0F,pen,Objects,writing,3179,1f58a.png,candidate,
,1F58C FE0F,paintbrush,Objects,writing,3180,1f58c.png,candidate,
,1F58D FE0F,crayon,Objects,writing,3181,1f58d.png,candidate,
,1F4DD,memo,Objects,writing,3182,1f4dd.png,excluded,appearance_variant
,1F4BC,briefcase,Objects,office,3183,1f4bc.png,candidate,
,1F4C1,file folder,Objects,office,3184,1f4c1.png,candidate,
,1F4C2,open file folder,Objects,office,3185,1f4c2.png,excluded,appearance_variant
,1F5C2 FE0F,card index dividers,Objects,office,3186,1f5c2.png,excluded,appearance_variant
,1F4C5,calendar,Objects,office,3187,1f4c5.png,candidate,
,1F4C6,tear-off calendar,Objects,office,3188,1f4c6.png,excluded,appearance_variant
,1F5D2 FE0F,spiral notepad,Objects,office,3189,1f5d2.png,candidate,
,1F5D3 FE0F,spiral calendar,Objects,office,3190,1f5d3.png,excluded,appearance_variant
,1F4C7,card index,Objects,office,3191,1f4c7.png,candidate,
,1F4C8,chart increasing,Objects,office,3192,1f4c8.png,candidate,
,1F4C9,chart decreasing,Objects,office,3193,1f4c9.png,candidate,
,1F4CA,bar chart,Objects,office,3194,1f4ca.png,candidate,
,1F4CB,clipboard,Objects,office,3195,1f4cb.png,candidate,
,1F4CC,pushpin,Objects,office,3196,1f4cc.png,candidate,
,1F4CD,round pushpin,Objects,office,3197,1f4cd.png,candidate,
,1F4CE,paperclip,Objects,office,3198,1f4ce.png,candidate,
,1F587 FE0F,linked paperclips,Objects,office,3199,1f587.png,candidate,
,1F4CF,straight ruler,Objects,office,3200,1f4cf.png,candidate,
,1F4D0,triangular ruler,Objects,office,3201,1f4d0.png,candidate,
,2702 FE0F,scissors,Objects,office,3202,2702.png,candidate,
,1F5C3 FE0F,card file box,Objects,office,3203,1f5c3.png,candidate,
,1F5C4 FE0F,file cabinet,Objects,office,3204,1f5c4.png,candidate,
,1F5D1 FE0F,wastebasket,Objects,office,3205,1f5d1.png,candidate,
,1F512,locked,Objects,lock,3206,1f512.png,candidate,
,1F513,unlocked,Objects,lock,3207,1f513.png,candidate,
,1F50F,locked with pen,Objects,lock,3208,1f50f.png,excluded,appearance_variant
,1F510,locked with key,Objects,lock,3209,1f510.png,excluded,appearance_variant
,1F511,key,Objects,lock,3210,1f511.png,candidate,
,1F5DD FE0F,old key,Objects,lock,3211,1f5dd.png,candidate,
,1F528,hammer,Objects,tool,3212,1f528.png,candidate,
,1FA93,axe,Objects,tool,3213,1fa93.png,candidate,
,26CF FE0F,pick,Objects,tool,3214,26cf.png,candidate,
,2692 FE0F,hammer and pick,Objects,tool,3215,2692.png,candidate,
,1F6E0 FE0F,hammer and wrench,Objects,tool,3216,1f6e0.png,candidate,
,1F5E1 FE0F,dagger,Objects,tool,3217,1f5e1.png,candidate,
,2694 FE0F,crossed swords,Objects,tool,3218,2694.png,candidate,
,1F4A3,bomb,Objects,tool,3219,1f4a3.png,candidate,
,1FA83,boomerang,Objects,tool,3220,1fa83.png,candidate,
,1F3F9,bow and arrow,Objects,tool,3221,1f3f9.png,candidate,
,1F6E1 FE0F,shield,Objects,tool,3222,1f6e1.png,candidate,
,1FA9A,carpentry saw,Objects,tool,3223,1fa9a.png,candidate,
,1F527,wrench,Objects,tool,3224,1f527.png,candidate,
,1FA9B,screwdriver,Objects,tool,3225,1fa9b.png,candidate,
